"Symbol","Name","Stock Exchange","RBICS Economy","Closing Price","Market Value","Sales","Price / Book Value"
"ARQT","Arcutis Biotherapeutics Inc","NASDAQ","Healthcare",10.58,1236.70700096962,132.062,3.525816
"TARS","Tarsus Pharmaceuticals, Inc.","NASDAQ","Healthcare",27.62,1050.71279689477,83.374,3.516846
"CTLP","Cantaloupe, Inc.","NASDAQ","Finance",6.95,506.027454221781,260.112,3.508231
"ALPN","Alpine Immune Sciences, Inc.","NASDAQ","Healthcare","NA","NA",56.521,3.50741
"SLAB","Silicon Laboratories Inc.","NASDAQ","Technology",118.66,3831.42887488392,542.347,3.490592
"JBSS","John B. Sanfilippo & Son, Inc.","NASDAQ","Consumer Non-Cyclicals",93.51,1085.03991650588,1066.783,3.485575
"MRKR","Marker Therapeutics, Inc.","NASDAQ","Healthcare",3.7,33.0139725171421,3.727435,3.48335
"GOOD","Gladstone Commercial Corporation","NASDAQ","Finance",15.06,645.392813228641,145.151,3.47976
"CCEP","Coca-Cola Europacific Partners plc","NASDAQ","Consumer Non-Cyclicals",79.02,36378.5608666725,20708.8181866749,3.478395
"PRTA","Prothena Corp. Plc","NASDAQ","Healthcare",21.98,1182.09189478439,216.673745143214,3.475114
"ARKO","ARKO Corp","NASDAQ","Consumer Cyclicals",6.26,724.728467965237,9315.831,3.471243
"JJSF","J & J Snack Foods Corp.","NASDAQ","Consumer Non-Cyclicals",167,3243.76145935059,1591.862,3.470784
"GDRX","GoodRx Holdings, Inc. Class A","NASDAQ","Technology",8.15,3092.53950162174,775.092,3.465254
"PHVS","Pharvaris N.V.","NASDAQ","Healthcare",19.08,1030.4670932001,0,3.457346
"FORA","Forian Inc","NASDAQ","Healthcare",2.5297,78.7011555478525,20.37188,3.45467
"AMSC","American Superconductor Corporation","NASDAQ","Industrials",20.99,803.828016900079,155.675,3.452576
"DPCS","DP Cap Acquisition Corp. I Class A","NASDAQ","Finance",11.4,82.6499988186828,0,3.451817
"MDLZ","Mondelez International, Inc. Class A","NASDAQ","Consumer Non-Cyclicals",71.39,95362.599093141,35976,3.44736
"FUSN","Fusion Pharmaceuticals Inc","NASDAQ","Healthcare","NA","NA",2.04000000000083,3.442643
"SRAD","Sportradar Group AG Class A","NASDAQ","Consumer Services",11.64,3470.59734117623,1062.60646377022,3.43428
"INNV","InnovAge Holding Corp.","NASDAQ","Healthcare",6.32,859.441717679758,741.328,3.433358
"ISSC","Innovative Solutions and Support, Inc.","NASDAQ","Industrials",7,122.49967956543,44.80581,3.431864
"ZURA","Zura Bio Limited Class A","NASDAQ","Healthcare",4.03,270.844565263327,0,3.431351
"GSUN","Golden Sun Health Technology Group Limited Class A","NASDAQ","Consumer Non-Cyclicals",7.35,14.0278346299602,6.33693100000471,3.430887
"AAOI","Applied Optoelectronics, Inc.","NASDAQ","Technology",9.62,393.416762135043,206.944,3.430087
"AUPH","Aurinia Pharmaceuticals Inc.","NASDAQ","Healthcare",6.71,959.469392661704,206.075990784143,3.421204
"TLIS","Talis Biomedical Corp.","NASDAQ","Healthcare",4.04,128.01343434197,0.3,3.415535
"HQI","HireQuest, Inc.","NASDAQ","Business Services",12.93,181.020004272461,36.133,3.414184
"NCNO","nCino Inc","NASDAQ","Finance",34.65,3987.66763623687,490.958,3.411039
"NMTC","NeuroOne Medical Technologies Corporation","NASDAQ","Healthcare",0.816,25.1424937009906,3.922499,3.409274
"FFIV","F5, Inc.","NASDAQ","Technology",199.41,11622.5024938319,2776.42,3.407081
"TRIP","TripAdvisor, Inc.","NASDAQ","Consumer Services",14.41,1997.7706490669,1815,3.403307
"LRHC","La Rosa Holdings Corp.","NASDAQ","Finance",0.9998,16.6990048666524,50.371367,3.402899
"APYX","Apyx Medical Corporation","NASDAQ","Healthcare",1.29,44.690661558383,49.031,3.399375
"PRQR","ProQR Therapeutics N.V.","NASDAQ","Healthcare",2.06,168.261204585255,16.5962343887527,3.3978
"VITL","Vital Farms, Inc.","NASDAQ","Consumer Non-Cyclicals",32.62,1405.88756001394,541.557,3.394451
"CEG","Constellation Energy Corporation","NASDAQ","Utilities",194.89,60939.9759578314,22231,3.391683
"ESLA","Estrella Immunopharma, Inc.","NASDAQ","Healthcare",1.25,45.4703664779663,"NA",3.390702
"TVTX","Travere Therapeutics, Inc.","NASDAQ","Healthcare",9.05,692.247959230706,124.038,3.374093
"CADL","Candel Therapeutics, Inc.","NASDAQ","Healthcare",5.86,188.016802379483,0,3.369473
"AUR","Aurora Innovation, Inc. Class A","NASDAQ","Consumer Cyclicals",4.38,7381.85803147724,0,3.366122
"ADGM","Adagio Medical Holdings, Inc","NASDAQ","Healthcare",5.1,87.3381929087509,0,3.364374
"CUE","Cue Biopharma, Inc.","NASDAQ","Healthcare",0.731,35.5582658883873,8.295,3.36113
"ZI","ZoomInfo Technologies Inc","NASDAQ","Technology",9.8,3579.74405770874,1231.8,3.357484
"HLIT","Harmonic Inc.","NASDAQ","Consumer Services",14.48,1684.4141838103,555.095,3.355169
"CLMB","Climb Global Solutions, Inc.","NASDAQ","Technology",93.25,429.583173632622,369.74,3.353779
"VERU","Veru Inc","NASDAQ","Healthcare",0.8567,125.407110200374,14.091909,3.353545
"LYRA","Lyra Therapeutics, Inc.","NASDAQ","Healthcare",0.3424,22.4123865627257,1.82,3.352763
"LQDT","Liquidity Services, Inc.","NASDAQ","Consumer Cyclicals",22.5,686.978960037231,336.348,3.349746
"ARBG","Aequi Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,3.344709
"HOLX","Hologic, Inc.","NASDAQ","Healthcare",79.75,18523.6849517822,3987.6,3.34362
"USLM","United States Lime & Minerals, Inc.","NASDAQ","Non-Energy Materials",81.41,2327.85952762794,288.802,3.342739
"ROP","Roper Technologies, Inc.","NASDAQ","Technology",546.73,58608.722274486,6574.4,3.340748
"APDN","Applied DNA Sciences, Inc.","NASDAQ","Healthcare",2.2,22.6586476468747,3.398049,3.337968
"IDAI","T Stamp, Inc. Class A","NASDAQ","Technology",0.445,7.46751438535978,4.70401727072652,3.337312
"MIST","Milestone Pharmaceuticals, Inc.","NASDAQ","Healthcare",1.5,79.9043483734131,-0.00353467371487004,3.334132
"VC","Visteon Corporation","NASDAQ","Consumer Cyclicals",101.18,2793.26183001918,3951,3.333074
"CHX","ChampionX Corporation","NASDAQ","Energy",32.28,6149.33976745605,3698.751,3.329333
"CNTA","Centessa Pharmaceuticals PLC ADR","NASDAQ","Healthcare",13.92,1575.43448351478,6.8795627184,3.328121
"NSIT","Insight Enterprises, Inc.","NASDAQ","Technology",214.08,6976.05962509685,9043.444,3.326907
"BTDR","Bitdeer Technologies Group Class A","NASDAQ","Finance",7.23,1005.63543582906,419.322096443377,3.319608
"EGHT","8x8, Inc.","NASDAQ","Technology",1.98,254.093859259228,723.565,3.315324
"NEGG","Newegg Commerce, Inc.","NASDAQ","Consumer Cyclicals",0.855,326.410634265267,1496.96300000038,3.315266
"PIK","Kidpik Corp.","NASDAQ","Consumer Cyclicals",2.4,4.68393134609585,10.129955,3.31383
"EVBG","Everbridge, Inc.","NASDAQ","Technology","NA","NA",451.949,3.313041
"SNDX","Syndax Pharmaceuticals Inc","NASDAQ","Healthcare",20.93,1781.06682513317,3.5,3.30768
"INDI","indie Semiconductor, Inc. Class A","NASDAQ","Technology",4.22,833.096468026187,235.317,3.306318
"KZIA","Kazia Therapeutics Ltd Sponsored ADR","NASDAQ","Healthcare",0.3601,10.7285964361786,0,3.297609
"UPBD","Upbound Group, Inc.","NASDAQ","Consumer Cyclicals",33.39,1825.92286426714,4169.666,3.294971
"SURG","SurgePays Inc","NASDAQ","Telecommunications",1.87,36.9229305255169,112.99379,3.288618
"WTMA","Welsbach Technology Metals Acquisition Corp.","NASDAQ","Finance",11.105,37.3879213835744,0,3.283463
"BWMN","Bowman Consulting Group, Ltd.","NASDAQ","Industrials",24.99,454.944087878026,386.81,3.282066
"HCWB","HCW Biologics, Inc.","NASDAQ","Healthcare",0.4173,15.7837021059167,3.92267,3.278206
"GOSS","Gossamer Bio, Inc.","NASDAQ","Healthcare",0.9238,208.988744958115,95.842,3.276834
"DTCK","Davis Commodities Limited","NASDAQ","Consumer Non-Cyclicals",1.26,30.8707880353868,141.99733740877,3.276623
"HRYU","Hanryu Holdings, Inc.","NASDAQ","Technology",0.2345,12.3836146482969,0.794166,3.273124
"GNTX","Gentex Corporation","NASDAQ","Consumer Cyclicals",31.29,7203.49715351919,2328.131876,3.268877
"LWAY","Lifeway Foods, Inc.","NASDAQ","Consumer Non-Cyclicals",18.67,276.143241809139,176.78,3.259752
"SCPL","SciPlay Corp. Class A","NASDAQ","Technology","NA","NA",729.2,3.254283
"FTLF","FitLife Brands, Inc.","NASDAQ","Consumer Non-Cyclicals",32.89,151.236154510618,60.681,3.248327
"RDVT","Red Violet, Inc.","NASDAQ","Technology",28.56,392.172086325027,67.465,3.239942
"OSW","OneSpaWorld Holdings Ltd.","NASDAQ","Consumer Non-Cyclicals",15.47,1619.91965846997,847.194,3.239711
"XM","Qualtrics International, Inc. Class A","NASDAQ","Technology","NA","NA",1532.751,3.237488
"CRAI","CRA International, Inc.","NASDAQ","Business Services",164.4,1114.58425236688,652.396,3.231725
"MGTX","MeiraGTx Holdings Plc","NASDAQ","Healthcare",4.12,318.883533928041,8.122,3.231211
"KRT","Karat Packaging, Inc.","NASDAQ","Industrials",26.38,527.986811511131,409.323,3.219237
"PCAR","PACCAR Inc","NASDAQ","Industrials",95.87,50257.1455743397,35318.5,3.218143
"GLPI","Gaming and Leisure Properties, Inc.","NASDAQ","Finance",51.03,14002.1968635358,1485.179,3.216344
"CVCO","Cavco Industries, Inc.","NASDAQ","Consumer Cyclicals",404.29,3336.71543027813,1796.516,3.213113
"EXEL","Exelixis, Inc.","NASDAQ","Healthcare",25.73,7339.5263415901,2013.976,3.208609
"HQY","HealthEquity Inc","NASDAQ","Business Services",75.96,6609.32198821055,1042.752,3.198728
"JAMF","Jamf Holding Corp","NASDAQ","Technology",18.7,2386.89405185042,598.409,3.194916
"NAMS","NewAmsterdam Pharma Company N.V.","NASDAQ","Healthcare",16.76,1508.65742020005,"NA",3.194212
"XAIR","Beyond Air, Inc.","NASDAQ","Healthcare",0.44,20.46902668352,1.783,3.188565
"TREE","LendingTree, Inc.","NASDAQ","Technology",59.34,791.755820307571,667.449,3.185453
"NUZE","Nuzee Inc","NASDAQ","Consumer Non-Cyclicals",1.59,7.95822025793166,2.424665,3.181282
"SILK","Silk Road Medical, Inc.","NASDAQ","Healthcare",27.1,1101.13114304815,191.431,3.179341
"HBIO","Harvard Bioscience, Inc.","NASDAQ","Healthcare",3.25,141.735365867615,101.125,3.177054
"CENX","Century Aluminum Company","NASDAQ","Non-Energy Materials",15.58,1445.60045358386,2107.8,3.164384
"BTBT","Bit Digital, Inc.","NASDAQ","Finance",3.7,447.713922548473,86.851522,3.159286
"SHMD","SCHMID Group N.V. Class A","NASDAQ","Technology",3.94,191.483470722191,0,3.153125
"GLLI","Globalink Investment Inc.","NASDAQ","Finance",11.25,67.5851279497147,0,3.149798
"LXEO","Lexeo Therapeutics, Inc.","NASDAQ","Healthcare",11.31,373.919976336329,0,3.149643
"AQMS","Aqua Metals, Inc.","NASDAQ","Non-Energy Materials",0.242,32.8634343922386,0.025,3.145695
"OPEN","Opendoor Technologies Inc","NASDAQ","Finance",2.5,1757.5114440918,4542,3.139409
"MGRC","McGrath RentCorp","NASDAQ","Finance",108.61,2666.3818539925,865.532,3.137937
"LEE","Lee Enterprises, Incorporated","NASDAQ","Consumer Services",8.51,52.6816171653109,616.815,3.137633
"IZM","ICZOOM Group, Inc. Class A","NASDAQ","Technology",2.19,22.7106466071029,181.918273000201,3.132287
"PYPL","PayPal Holdings, Inc.","NASDAQ","Finance",72.04,73648.8972006226,31044,3.127239
"ELTK","Eltek Ltd","NASDAQ","Technology",10.57,70.9090738327723,46.6104438869638,3.125511
"ATVI","Activision Blizzard, Inc.","NASDAQ","Technology","NA","NA",8653,3.119673
"EDAP","EDAP TMS SA Sponsored ADR","NASDAQ","Healthcare",3.12,115.763786233809,65.6304826610174,3.115633
"LUNA","Luna Innovations Incorporated","NASDAQ","Technology",2.46,83.5382582839447,116.614,3.115497
"SNGX","Soligenix, Inc.","NASDAQ","Healthcare",3.92,8.93924963229529,0,3.115416
"WULF","TeraWulf Inc.","NASDAQ","Finance",4.78,1828.81658539912,120.247,3.114982
"SONO","Sonos, Inc.","NASDAQ","Technology",11.77,1424.28643356776,1567.823,3.114235
"ITRN","Ituran Location and Control Ltd.","NASDAQ","Telecommunications",29.87,600.640783801533,329.952791849474,3.10627
"CTNT","Cheetah Net Supply Chain Service, Inc. Class A","NASDAQ","Consumer Cyclicals",0.329,12.7908594269638,17.680151,3.103514
"LHCG","LHC Group, Inc.","NASDAQ","Healthcare","NA","NA",2282.771,3.100783
"ASST","Asset Entities, Inc. Class B","NASDAQ","Business Services",1.86,5.9895457187125,0.358798,3.099444
"PSTX","Poseida Therapeutics, Inc.","NASDAQ","Healthcare",3.06,297.229575740785,88.462,3.098716
"POCI","Precision Optics Corporation, Inc.","NASDAQ","Healthcare",5.15,32.7033768034144,19.412263,3.097067
"QRVO","Qorvo, Inc.","NASDAQ","Technology",112.39,10661.4663250053,4005.013,3.093176
"NDAQ","Nasdaq, Inc.","NASDAQ","Finance",70.59,40570.9153482411,6567,3.091695
"GBBK","Global Blockchain Acquisition Corp.","NASDAQ","Finance",11.035,60.7846770893702,0,3.087784
"NRDS","NerdWallet, Inc. Class A","NASDAQ","Technology",12.49,983.053306448315,599,3.086828
"AXGN","Axogen, Inc.","NASDAQ","Healthcare",12.66,554.885256907684,173.482,3.078879
"BMEA","Biomea Fusion Inc","NASDAQ","Healthcare",7.82,283.163511617498,0,3.077243
"TLSA","Tiziana Life Sciences Ltd.","NASDAQ","Healthcare",1.23,126.797929136043,0,3.076174
"AIMAU.U","Aimfinity Investment Corporation I Units Cons of 1 Shs -A- + 1 RED Wt Cl 1 & 1/2 RED Wt Cl 2","NASDAQ","Finance",11.65,99.5143,0,3.062211
"MAT","Mattel, Inc.","NASDAQ","Consumer Cyclicals",19.54,6641.64619192504,5428.713,3.061436
"AMSF","AMERISAFE, Inc.","NASDAQ","Finance",49.33,940.638533393008,309.075,3.060805
"OLLI","Ollie's Bargain Outlet Holdings Inc","NASDAQ","Consumer Non-Cyclicals",97.7,5979.89396909578,2152.326,3.058782
"SATL","Satellogic, Inc. Class A","NASDAQ","Technology",1.02,92.9261662149153,13.719,3.058211
"GAMB","Gambling.com Group Ltd","NASDAQ","Business Services",10.17,375.507498163075,115.127250860284,3.051691
"BYRN","Byrna Technologies Inc.","NASDAQ","Industrials",11.07,252.140205375094,59.648,3.041473
"OLMA","Olema Pharmaceuticals, Inc.","NASDAQ","Healthcare",12,687.196334838867,0,3.038849
"ARCT","Arcturus Therapeutics Holdings, Inc.","NASDAQ","Healthcare",21.44,579.785765784891,147.819004054518,3.037154
"CECO","CECO Environmental Corp.","NASDAQ","Industrials",28.54,997.773321268178,566.955,3.036669
"ITI","Iteris, Inc.","NASDAQ","Technology",7.06,302.162686607404,174.219,3.036636
"CTKB","Cytek Biosciences, Inc.","NASDAQ","Healthcare",5.67,745.636761894653,197.711,3.032893
"GFS","GlobalFoundries Inc.","NASDAQ","Technology",45.9,25497.6917778095,6887,3.020985
"BECN","Beacon Roofing Supply, Inc.","NASDAQ","Industrials",90.65,5608.64033221646,9470.8,3.020765
"PODC","PodcastOne, Inc.","NASDAQ","Technology",1.38,33.143139038006,45.824,3.019446
"CWCO","Consolidated Water Co. Ltd.","NASDAQ","Industrials",27.02,427.847097664395,175.273528002137,3.005701
"USIO","Usio, Inc.","NASDAQ","Finance",1.5,41.0419921875,80.933433,3.005679
"QTRX","Quanterix Corporation","NASDAQ","Healthcare",13.68,525.025171319285,129.33,2.995738
"COYA","Coya Therapeutics, Inc.","NASDAQ","Healthcare",6.07,92.3933406828264,9.554315,2.994472
"AEHR","Aehr Test Systems","NASDAQ","Technology",14.91,440.736061144293,66.218,2.99062
"Z","Zillow Group, Inc. Class C","NASDAQ","Technology",57.53,13220.0143982954,2071,2.983174
"COOT","Australian Oilseeds Holdings Limited Class A","NASDAQ","Consumer Non-Cyclicals",0.9499,22.0605738468164,0,2.980877
"PFMT","Performant Financial Corporation","NASDAQ","Healthcare",3.51,270.935675991157,119.225,2.978375
"PNTG","Pennant Group Inc","NASDAQ","Healthcare",35.24,1064.48554806124,611.806,2.970494
"MDWD","MediWound Ltd.","NASDAQ","Healthcare",18.26,169.518047855432,20.0394114571064,2.968364
"TMUS","T-Mobile US, Inc.","NASDAQ","Telecommunications",200.43,233858.520122431,79096,2.962587
"IESC","IES Holdings, Inc.","NASDAQ","Industrials",186.36,3723.13895605665,2757.613,2.956084
"GMGI","Golden Matrix Group, Inc.","NASDAQ","Consumer Services",2.41,291.22918212488,86.9502287143087,2.953179
"YMAB","Y-mAbs Therapeutics, Inc.","NASDAQ","Healthcare",15.13,674.341618679409,86.546,2.94938
"CRMD","CorMedix Inc.","NASDAQ","Healthcare",6.27,350.241987498093,0.806119,2.944978
"EKSO","Ekso Bionics Holdings, Inc.","NASDAQ","Healthcare",1.1,20.2886000262304,18.16,2.944641
"EDTX","EdtechX Holdings Acquisition Corp. II Class A","NASDAQ","Finance","NA","NA",0,2.930291
"FORD","Forward Industries Inc.","NASDAQ","Business Services",3.91,4.30517978105183,27.962295,2.924222
"MQ","Marqeta, Inc. Class A","NASDAQ","Finance",5.36,2724.85143556974,470.952,2.921028
"ASTH","Astrana Health Inc.","NASDAQ","Healthcare",48.5,2726.35572242737,1591.829,2.920975
"PLMR","Palomar Holdings, Inc.","NASDAQ","Finance",97.45,2554.24778692747,446.259,2.917548
"TYRA","Tyra Bioscience, Inc","NASDAQ","Healthcare",22.3,1177.57681670674,0,2.917288
"DHIL","Diamond Hill Investment Group, Inc.","NASDAQ","Finance",161.34,443.850049477645,142.399248,2.915933
"TRMB","Trimble Inc.","NASDAQ","Technology",56.71,13849.013400994,3713.8,2.914114
"BKYI","BIO-key International, Inc.","NASDAQ","Technology",1.3239,2.6242360044879,6.064698,2.913159
"AMED","Amedisys, Inc.","NASDAQ","Healthcare",97.44,3190.24271421041,2289.626,2.911716
"DVAX","Dynavax Technologies Corporation","NASDAQ","Healthcare",11.4,1493.9059711287,249.694,2.910972
"UG","United-Guardian, Inc.","NASDAQ","Non-Energy Materials",13.59,62.4367940998945,12.30968,2.904584
"SBGI","Sinclair, Inc. Class A","NASDAQ","Consumer Services",14.36,952.9626330914,3220,2.903757
"IINN","Inspira Technologies Oxy B.H.N. Ltd.","NASDAQ","Healthcare",1.14,20.9254385038998,0,2.891514
"ONVO","Organovo Holdings, Inc.","NASDAQ","Healthcare",0.625,9.60254788398743,0.073,2.88257
"HLVX","HilleVax, Inc","NASDAQ","Healthcare",1.97,98.0763308845026,0,2.88126
"DNLI","Denali Therapeutics Inc.","NASDAQ","Healthcare",25.6,3665.03091398822,1.267,2.880587
"GMFI","Aetherium Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,2.877115
"MDBH","MDB Capital Holdings, LLC Class A","NASDAQ","Finance",8.25,76.6889630556107,1.654672,2.873678
"NXGN","NextGen Healthcare, Inc.","NASDAQ","Healthcare","NA","NA",695.052,2.870659
"FFIN","First Financial Bankshares Inc","NASDAQ","Finance",36.29,5184.05232438724,693.457,2.866194
"PFTA","Perception Capital Corp. III Class A","NASDAQ","Finance",11.22,116.555776324595,0,2.862616
"OMGA","Omega Therapeutics, Inc.","NASDAQ","Healthcare",1.51,83.2840245899679,6.314,2.861053
"ONDS","Ondas Holdings, Inc.","NASDAQ","Technology",0.8641,60.4558684913427,9.209335,2.86008
"YYAI","Connexa Sports Technologies Inc","NASDAQ","Consumer Cyclicals",7.5,19.9498790502548,8.398049,2.856005
"POWL","Powell Industries, Inc.","NASDAQ","Industrials",192.83,2311.61478327432,945.934,2.8501
"BIAF","bioAffinity Technologies, Inc.","NASDAQ","Healthcare",1.6899,22.7972136945588,7.315883,2.84534
"CLNN","Clene Inc","NASDAQ","Healthcare",5.59,36.1676756527049,0.442043552682224,2.844811
"CTSH","Cognizant Technology Solutions Corporation Class A","NASDAQ","Technology",76.81,38071.4866194874,19265,2.843724
"REYN","Reynolds Consumer Products Inc","NASDAQ","Consumer Non-Cyclicals",30.7,6451.24661265436,3706,2.842359
"CXDO","Crexendo, Inc.","NASDAQ","Technology",4.97,132.773080656739,57.009,2.840693
"FDMT","4D Molecular Therapeutics, Inc.","NASDAQ","Healthcare",15.84,823.198301386961,20.218,2.83503
"MXL","MaxLinear, Inc.","NASDAQ","Technology",12.13,1017.68537268427,448.142,2.833912
"LVOX","LiveVox Holding, Inc. Class A","NASDAQ","Technology","NA","NA",143.285,2.832375
"CG","Carlyle Group Inc","NASDAQ","Finance",39.81,14187.2965288355,2450.1,2.832061
"FAZE","FaZe Holdings Inc.","NASDAQ","Consumer Services","NA","NA",58.149,2.831387
"CME","CME Group Inc. Class A","NASDAQ","Finance",208.43,75054.9662852973,5797.5,2.829492
"SBET","SharpLink Gaming, Inc.","NASDAQ","Business Services",0.74,2.59765902529097,"NA",2.827994
"GIPR","Generation Income Properties, Inc.","NASDAQ","Finance",2.4,13.0156522200764,9.795029,2.824354
"KNSA","Kiniksa Pharmaceuticals International, plc Class A","NASDAQ","Healthcare",27.55,1962.76427892984,338.93,2.816246
"PGEN","Precigen Inc","NASDAQ","Healthcare",1.15,331.265726469584,4.389,2.81483
"TGAA","Target Global Acquisition I Corp. Class A","NASDAQ","Finance",11.26,80.5476383026347,0,2.814476
"DOX","Amdocs Limited","NASDAQ","Technology",85.17,9725.64742205932,4982.539,2.813676
"PRAX","Praxis Precision Medicines, Inc.","NASDAQ","Healthcare",52.03,923.900259352638,1.771,2.811623
"PPTA","Perpetua Resources Corp.","NASDAQ","Non-Energy Materials",8.96,578.775178245371,0,2.811605
